"labCode","siteName","long","lat","c14date","c14std","material","country","dataorigin","ID","siteID"
"Pta-2024","Mapungubwe",29.373,-22.208,1030,40,"wood","South Africa","SARD",298,612
"Pta-3480","Mapungubwe",29.373,-22.208,770,40,"bone","South Africa","SARD",299,612
"Pta-3489","Mapungubwe",29.373,-22.208,850,40,"bone","South Africa","SARD",300,612
"Pta-372","Mapungubwe",29.373,-22.208,880,45,"plant remains","South Africa","SARD",301,612
"Pta-437","Mapungubwe",29.373,-22.208,810,45,"charcoal","South Africa","SARD",302,612
"Pta-438","Mapungubwe",29.373,-22.208,820,60,"charcoal","South Africa","SARD",303,612
"Pta-439","Mapungubwe",29.373,-22.208,840,50,"charcoal","South Africa","SARD",304,612
"Pta-6692","Mapungubwe",29.373,-22.208,720,40,"charcoal","South Africa","SARD",305,612
"Pta-752","Mapungubwe",29.373,-22.208,790,50,"charcoal","South Africa","SARD",306,612
"Pta-766","Mapungubwe",29.373,-22.208,860,40,"charcoal","South Africa","SARD",307,612
"Pta-1640","Massingir",32.07,-23.9,1030,40,"charcoal","Mozambique","SARD",308,626
"Pta-6311","Matjigwili",31.183,-22.6,560,60,"charcoal","South Africa","SARD",309,630
"R-1327","Matola",32.47,-25.93,1880,50,"charcoal","Mozambique","SARD",310,633
"R-1328","Matola",32.47,-25.93,1120,50,"charcoal","Mozambique","SARD",311,633
"St-8546","Matola",32.47,-25.93,1720,110,"charcoal","Mozambique","SARD",312,633
"St-8547","Matola",32.47,-25.93,1470,80,"charcoal","Mozambique","SARD",313,633
"St-8548","Matola",32.47,-25.93,2025,80,"shell","Mozambique","SARD",314,633
"Pta-3305","Mawala Hill",28.58,-19.97,1100,50,"charcoal","Zimbabwe","SARD",315,640
"Pta-3307","Mawala Hill",28.58,-19.97,1080,50,"charcoal","Zimbabwe","SARD",316,640
"Pta-3308","Mawala Hill",28.58,-19.97,1070,45,"charcoal","Zimbabwe","SARD",317,640
"Pta-5129","Melora Hill",28.31,-23.86,250,50,"","South Africa","SARD",318,655
"Y-1338","Melville Koppies",28.004,-26.168,890,50,"charcoal","South Africa","SARD",319,656
"Beta-200559","Mhangula",31.93,-20.98,500,60,"charcoal","Zimbabwe","SARD",320,663
"Pta-3268","Mhlanga Lagoon",31.101,-29.703,1080,70,"charcoal","South Africa","SARD",321,664
"Pta-2878","Mhlopeni",30.412,-29.011,1400,50,"charcoal","South Africa","SARD",322,665
"Pta-5480","Mhlopeni",30.412,-29.011,290,70,"charcoal","South Africa","SARD",323,665
"Pta-6306","Millbank 1A",28.93,-23.24,1200,50,"charcoal","South Africa","SARD",324,670
"Pta-6307","Millbank 1A",28.93,-23.24,1190,50,"charcoal","South Africa","SARD",325,670
"Pta-6309","Millbank 1A",28.93,-23.24,1290,50,"charcoal","South Africa","SARD",326,670
"Pta-7468","Millbank 1A",28.94,-23.24,1250,50,"charcoal","South Africa","SARD",327,670
"Pta-7478","Millbank 1B",28.94,-23.24,1170,40,"charcoal","South Africa","SARD",328,671
"Pta-7480","Millbank 1B",28.94,-23.24,1190,45,"charcoal","South Africa","SARD",329,671
"Pta-7465","Millbank 325LR (2328BB5 (TM3))",28.93,-23.24,385,20,"charcoal","South Africa","SARD",330,672
"Pta-7471","Millbank 325LR (2328BB5 (TM3))",28.93,-23.24,270,45,"charcoal","South Africa","SARD",331,672
"Pta-7473","Millbank 325LR (2328BB5 (TM3))",28.93,-23.24,260,50,"charcoal","South Africa","SARD",332,672
"UGAMS--3593","Mmamabula",27.09,-23.57,295,30,"","Botswana","SARD",333,693
"UGAMS-02961","Mmamabula",27.09,-23.57,390,30,"","Botswana","SARD",334,693
"UGAMS-03595","Mmamabula",27.09,-23.57,910,30,"","Botswana","SARD",335,693
"Beta-79883","Modipe 92.3",26.21,-24.65,880,130,"charcoal","Botswana","SARD",336,698
"Beta-79884","Modipe 93.2",26.2,-24.65,260,50,"charcoal","Botswana","SARD",337,699
"Beta-76690","Modipe Base 94.1",26.2,-24.66,260,60,"charcoal","Botswana","SARD",338,700
"Beta-76691","Modipe Base 94.1",26.2,-24.66,430,50,"charcoal","Botswana","SARD",339,700
"Beta-76694","Modipe Hill 94.2",26.19,-24.66,320,50,"charcoal","Botswana","SARD",340,701
"Beta-76695","Modipe Hill 94.2",26.19,-24.66,300,50,"charcoal","Botswana","SARD",341,701
"Beta-76696","Modipe Hill 94.2",26.19,-24.66,420,50,"charcoal","Botswana","SARD",342,701
"Pta-849","Moor Park",29.809,-29.073,750,50,"charcoal","South Africa","SARD",343,712
"Pta-850","Moor Park",29.809,-29.073,660,50,"charcoal","South Africa","SARD",344,712
"Pta-853","Moor Park",29.809,-29.073,600,50,"charcoal","South Africa","SARD",345,712
"Beta-93181","Moralane",27.68,-22.13,990,80,"","Botswana","SARD",346,713
"Beta-93182","Moralane",27.68,-22.13,1100,50,"","Botswana","SARD",347,713
"Beta-93183","Moralane",27.68,-22.13,1170,60,"","Botswana","SARD",348,713
"Beta-93184","Moralane",27.68,-22.13,1020,60,"","Botswana","SARD",349,713
"Wits-823","Moritsane",25.776,-24.648,855,75,"charcoal","Botswana","SARD",350,714
"Pta-8872","Mototolong",30.23,-24.63,1250,25,"charcoal","South Africa","SARD",351,716
"Pta-8906","Mototolong",30.23,-24.63,1400,20,"charcoal","South Africa","SARD",352,716
"Pta-9981","Mototolong",30.23,-24.63,1250,35,"charcoal","South Africa","SARD",353,716
"Pta-2527","Mpambanyoni ",30.736,-30.289,980,50,"charcoal","South Africa","SARD",354,722
"Pta-2528","Mpambanyoni ",30.736,-30.289,930,50,"charcoal","South Africa","SARD",355,722
"Pta-2534","Mpambanyoni ",30.736,-30.289,885,50,"charcoal","South Africa","SARD",356,722
"Pta-2019","Mpame",29.062,-32.075,1340,60,"","South Africa","SARD",357,723
"Pta-4900","Mqanduli",28.76,-31.809,1340,60,"","South Africa","SARD",358,727
"Pta-4917","Mqanduli",28.76,-31.809,1330,50,"","South Africa","SARD",359,727
"Pta-2195","Msuluzi Confluence",30.146,-28.756,1310,40,"charcoal","South Africa","SARD",360,728
"Pta-2197","Msuluzi Confluence",30.146,-28.756,1370,30,"charcoal","South Africa","SARD",361,728
"Pta-8958","Mutshilachokwe",29.529,-22.129,910,60,"","Zimbabwe","SARD",362,749
"Pta-8996","Mutshilachokwe",29.529,-22.129,670,60,"","Zimbabwe","SARD",363,749
"Pta-1980","Mzonjani",31.054,-29.733,1670,40,"charcoal","South Africa","SARD",364,767
"St-8497","Nachengue",35.2,-23.88,1235,105,"charcoal","Mozambique","SARD",365,768
"Pta-267","Nagome (Phalaborwa)",31.091,-23.959,785,36,"","South Africa","SARD",366,769
"Pta-568","Nagome (Phalaborwa)",31.091,-23.959,690,45,"","South Africa","SARD",367,769
"Pta-3300","Nali Hill",28.53,-19.95,950,50,"charcoal","Zimbabwe","SARD",368,776
"Pta-3301","Nali Hill",28.53,-19.95,970,50,"charcoal","Zimbabwe","SARD",369,776
"Pta-3302","Nali Hill",28.53,-19.95,850,50,"charcoal","Zimbabwe","SARD",370,776
"Pta-3304","Nali Hill",28.53,-19.95,1060,50,"charcoal","Zimbabwe","SARD",371,776
"Wits-1917","Nanda",30.856,-29.668,1275,60,"charcoal","South Africa","SARD",372,782
"Pta-2388","Ndondondwane",31.031,-28.897,1220,50,"charcoal","South Africa","SARD",373,804
"Pta-2389","Ndondondwane",31.031,-28.897,1190,50,"charcoal","South Africa","SARD",374,804
"Pta-002","Ndumu",32.257,-26.874,1320,40,"charcoal","South Africa","SARD",375,807
"Beta-115554","Nkanya 3057",28.948,-32.152,1200,60,"Marine shell","South Africa","SARD",376,832
"Beta-13255","Nqoma",21.724,-18.729,970,70,"","Botswana","SARD",377,847
"Beta-13256","Nqoma",21.724,-18.729,1220,70,"","Botswana","SARD",378,847
"Beta-13257","Nqoma",21.724,-18.729,1290,60,"","Botswana","SARD",379,847
"Beta-13260","Nqoma",21.724,-18.729,1000,60,"","Botswana","SARD",380,847
"Beta-13261","Nqoma",21.724,-18.729,970,50,"","Botswana","SARD",381,847
"Beta-13262","Nqoma",21.724,-18.729,980,60,"","Botswana","SARD",382,847
"Beta-13263","Nqoma",21.724,-18.729,860,60,"","Botswana","SARD",383,847
"Iso-11411","Nqoma",21.724,-18.729,1100,80,"","Botswana","SARD",384,847
"Wits-836","Nqoma",21.724,-18.729,970,50,"","Botswana","SARD",385,847
"Pta-1057","Ntshekane",30.408,-28.96,1100,50,"charcoal","South Africa","SARD",386,851
"Pta-1058","Ntshekane",30.408,-28.96,1150,45,"charcoal","South Africa","SARD",387,851
"Pta-4684","Ntsitsana",29.2,-31.067,1290,50,"charcoal","South Africa","SARD",388,853
"Pta-4687","Ntsitsana",29.2,-31.067,1180,50,"charcoal","South Africa","SARD",389,853
"Pta-4695","Ntsitsana",29.2,-31.067,1180,50,"charcoal","South Africa","SARD",390,853
"GrN-5304","Olifantspoort 20/71",27.33,-25.87,255,20,"charcoal","South Africa","SARD",391,890
"RL-186","Olifantspoort 20/71",27.33,-25.87,400,110,"charcoal","South Africa","SARD",392,890
"RL-187","Olifantspoort 20/71",27.33,-25.87,330,90,"charcoal","South Africa","SARD",393,890
"RL-189","Olifantspoort 20/71",27.33,-25.87,250,90,"charcoal","South Africa","SARD",394,890
"RL-201","Olifantspoort 20/71",27.33,-25.85,510,90,"charcoal","South Africa","SARD",395,890
"RL-199","Olifantspoort 29/72",27.33,-25.87,710,120,"charcoal","South Africa","SARD",396,891
"RL-243","Olifantspoort 29/72",27.33,-25.87,440,90,"charcoal","South Africa","SARD",397,891
"RL-244","Olifantspoort 29/72",27.33,-25.87,350,90,"charcoal","South Africa","SARD",398,891
"RL-203","Olifantspoort 61/71",27.32,-25.86,480,80,"charcoal","South Africa","SARD",399,892
"RL-202","Olifantspoort 62/71",27.32,-25.87,360,90,"charcoal","South Africa","SARD",400,893
"Pta-7281","Phatayasebilo",27.43,-22.7125,1120,30,"","Botswana","SARD",401,926
"Pta-1635","Plaston",31.07,-25.33,1315,50,"charcoal","South Africa","SARD",402,932
"Pta-1818","Pont Drift",29.167,-22.233,840,50,"charcoal","South Africa","SARD",403,934
"Pta-1959","Pont Drift",29.167,-22.233,1140,50,"charcoal","South Africa","SARD",404,934
"Pta-1961","Pont Drift",29.167,-22.233,1110,50,"charcoal","South Africa","SARD",405,934
"Beta-336278","Rhenosterkloof 1 (RU101/78)",27.93,-24.68,250,30,"charcoal","South Africa","SARD",406,954
"Pta-2847","Rhenosterkloof 1 (RU101/78)",27.93,-24.68,310,40,"charcoal","South Africa","SARD",407,954
"Beta-333838","Rhenosterkloof 2",27.93,-24.67,340,30,"charcoal","South Africa","SARD",408,955
"Pta-7311","Rhino Andalusite mine",27.3,-24.7,1520,40,"charcoal","South Africa","SARD",409,956
"Pta-9543","Rhino Andalusite mine",27.3,-24.7,400,10,"charcoal","South Africa","SARD",410,956
"Pta-9545","Rhino Andalusite mine",27.3,-24.7,530,25,"charcoal","South Africa","SARD",411,956
"Pta-9546","Rhino Andalusite mine",27.3,-24.7,1550,80,"charcoal","South Africa","SARD",412,956
"Pta-9547","Rhino Andalusite mine",27.3,-24.7,320,40,"charcoal","South Africa","SARD",413,956
"Pta-7591","Riverside, Nelspruit",30.97,-25.44,1540,50,"charcoal","South Africa","SARD",414,961
"Pta-7654","Riverside, Nelspruit",30.97,-25.44,390,60,"bone","South Africa","SARD",415,961
"Pta-7670","Riverside, Nelspruit",30.97,-25.44,1070,40,"charcoal","South Africa","SARD",416,961
"Pta-2845","Rooikrans (RU131/78)",27.71,-24.81,280,50,"charcoal","South Africa","SARD",417,964
"Pta-6579","Samaria",29.367,-22.2,510,50,"bone","South Africa","SARD",418,976
"Pta-1819","Schroda",29.433,-22.183,1110,50,"wood","South Africa","SARD",419,984
"Pta-1967","Schroda",29.433,-22.183,1160,50,"charcoal","South Africa","SARD",420,984
"Pta-7650","Schroda",29.433,-22.183,1060,20,"charcoal","South Africa","SARD",421,984
"pta-7659","Schroda",29.433,-22.183,1030,45,"charcoal","South Africa","SARD",422,984
"Pta-7664","Schroda",29.433,-22.183,1140,45,"charcoal","South Africa","SARD",423,984
"Pta-7666","Schroda",29.433,-22.183,1170,20,"charcoal","South Africa","SARD",424,984
"Pta-4443","Shankare (Phalaborwa)",31.091,-23.959,890,50,"","South Africa","SARD",425,990
"Y-1766","Shankare (Phalaborwa)",31.091,-23.959,290,80,"","South Africa","SARD",426,990
"Pta-2601","Shongweni North",30.717,-29.85,670,40,"charcoal","South Africa","SARD",427,991
"Pta-2602","Shongweni North",30.717,-29.85,950,50,"Wood","South Africa","SARD",428,991
"Pta-4159","Shongweni North",30.717,-29.85,1490,50,"charcoal","South Africa","SARD",429,991
"Pta-1060","Shongweni South",30.717,-29.85,700,60,"plant remains","South Africa","SARD",430,992
"Pta-1948","Shongweni South",30.717,-29.85,940,135,"plant remains","South Africa","SARD",431,992
"Pta-8015","Sibudu Cave",31.083,-29.5,960,25,"charcoal","South Africa","SARD",432,995
"Pta-9196","Sibudu Cave",31.083,-29.5,1030,40,"charcoal","South Africa","SARD",433,995
"Pta-9202","Sibudu Cave",31.083,-29.5,970,50,"charcoal","South Africa","SARD",434,995
"Pta-2090","Silver Leaves",30.2,-23.88,860,35,"","South Africa","SARD",435,997
"Pta-2360","Silver Leaves",30.2,-23.88,1760,40,"","South Africa","SARD",436,997
"Pta-2459","Silver Leaves",30.2,-23.88,1700,40,"","South Africa","SARD",437,997
"Pta-901","Silver Leaves",30.2,-23.88,1680,55,"","South Africa","SARD",438,997
"Pta-911","Silver Leaves",30.2,-23.88,850,50,"","South Africa","SARD",439,997
"Pta-914","Silver Leaves",30.2,-23.88,1620,50,"","South Africa","SARD",440,997
"Pta-3715","Skutwater",29.543,-22.185,820,45,"","South Africa","SARD",441,1006
"Pta-3734","Skutwater",29.543,-22.185,830,40,"","South Africa","SARD",442,1006
"AA-77938","Smelterskop",27.75,-24.76,264,32,"charcoal","South Africa","SARD",443,1007
"Pta-4328","Stayt Farm",29.367,-22.6,910,50,"charcoal","South Africa","SARD",444,1013
"Pta-4363","Stayt Farm",29.367,-22.6,820,50,"bone","South Africa","SARD",445,1013
"Wits-1501","Strauss",27.875,-25.78,1390,70,"","South Africa","SARD",446,1014
"Wits-1531","Strauss",27.875,-25.78,1410,110,"","South Africa","SARD",447,1014
"I-11407","Taukome",26.94,-22.25,1265,80,"","Botswana","SARD",448,1025
"I-11410","Taukome",26.94,-22.25,1240,80,"","Botswana","SARD",449,1025
"Wits-409","Taukome",26.937,-22.248,995,75,"","Botswana","SARD",450,1025
"Wits-1437","Tavhatshena",29.915108,-23.205523,900,110,"","South Africa","SARD",451,1026
"Wits-1453","Tavhatshena",29.915108,-23.205523,660,80,"","South Africa","SARD",452,1026
"Wits-1549","Tavhatshena",29.915108,-23.205523,370,80,"","South Africa","SARD",453,1026
"Beta-333839","Tembi 1",27.74,-24.66,300,30,"charcoal","South Africa","SARD",454,1030
"Wits-407","Thatswane",27.141,-22.251,1265,80,"","Botswana","SARD",455,1032
"Wits-410","Thatswane",27.141,-22.251,1240,80,"","Botswana","SARD",456,1032
"Wits-414","Thatswane",27.141,-22.251,1025,80,"","Botswana","SARD",457,1032
"Wits-415","Thatswane",27.141,-22.251,840,75,"","Botswana","SARD",458,1032
"Pta-5658","Thula Mela",31.194,-22.431,420,50,"charcoal","South Africa","SARD",459,1033
"Pta-5659","Thula Mela",31.194,-22.431,390,50,"charcoal","South Africa","SARD",460,1033
"Pta-5676","Thula Mela",31.194,-22.431,370,50,"charcoal","South Africa","SARD",461,1033
"Pta-6079","Thula Mela",31.194,-22.431,480,30,"charcoal","South Africa","SARD",462,1033
"Pta-6086","Thula Mela",31.194,-22.431,350,45,"charcoal","South Africa","SARD",463,1033
"Pta-6089","Thula Mela",31.194,-22.431,360,50,"charcoal","South Africa","SARD",464,1033
"Pta-6824","Thula Mela",31.194,-22.431,550,50,"charcoal","South Africa","SARD",465,1033
"Pta-7102","Thula Mela",31.194,-22.431,590,40,"charcoal","South Africa","SARD",466,1033
"Pta-7103","Thula Mela",31.194,-22.431,390,35,"charcoal","South Africa","SARD",467,1033
"Pta-7105","Thula Mela",31.194,-22.431,560,35,"charcoal","South Africa","SARD",468,1033
"Pta-7106","Thula Mela",31.194,-22.431,820,40,"charcoal","South Africa","SARD",469,1033
"Pta-7107","Thula Mela",31.194,-22.431,530,30,"charcoal","South Africa","SARD",470,1033
"Pta-7243","Thula Mela",31.194,-22.431,520,40,"bone","South Africa","SARD",471,1033
"Pta-7276","Thula Mela",31.194,-22.431,370,40,"bone","South Africa","SARD",472,1033
"Pta-7304","Thula Mela",31.194,-22.431,450,50,"charcoal","South Africa","SARD",473,1033
"Pta-7305","Thula Mela",31.194,-22.431,600,50,"charcoal","South Africa","SARD",474,1033
"Pta-7307","Thula Mela",31.194,-22.431,650,45,"charcoal","South Africa","SARD",475,1033
"Pta-7310","Thula Mela",31.194,-22.431,590,60,"charcoal","South Africa","SARD",476,1033
"TX-6977","Tora Nju",26.183611,-20.702222,590,80,"","Botswana","SARD",477,1036
"TX-6989","Tora Nju",26.183611,-20.702222,970,80,"","Botswana","SARD",478,1036
"TX-6990","Tora Nju",26.183611,-20.702222,780,60,"","Botswana","SARD",479,1036
"AA-58186","Toteng 1",22.96,-20.36,1639,33,"other","Botswana","SARD",480,1037
"AA-58187","Toteng 1",22.96,-20.36,643,31,"other","Botswana","SARD",481,1037
"AA-58188","Toteng 1",22.96,-20.36,571,31,"other","Botswana","SARD",482,1037
"Beta-184609","Toteng 1",22.96,-20.36,1560,60,"charcoal","Botswana","SARD",483,1037
"Beta-186670","Toteng 1",22.96,-20.36,1480,40,"charcoal","Botswana","SARD",484,1037
"Beta-18669","Toteng 1",22.96,-20.36,2020,40,"bone","Botswana","SARD",485,1037
"Beta-1904888","Toteng 1",22.96,-20.36,2070,40,"bone","Botswana","SARD",486,1037
"Pta-5534","Toteng 1",22.96,-20.36,1820,50,"charcoal","Botswana","SARD",487,1037
"Beta-182060","Toteng 3",22.96,-20.36,1610,40,"other","Botswana","SARD",488,1038
"Beta-186671","Toteng 3",22.96,-20.36,1130,40,"bone","Botswana","SARD",489,1038
"Beta-194360","Toteng 3",22.96,-20.36,1710,40,"other","Botswana","SARD",490,1038
"Beta-44965","Toteng 3",22.96,-20.36,1810,60,"charcoal","Botswana","SARD",491,1038
"Beta-44966","Toteng 3",22.96,-20.36,1600,50,"charcoal","Botswana","SARD",492,1038
"GX-3772","Toutswe",27.2,-22.233,645,95,"","Botswana","SARD",493,1039
"GX-3773","Toutswe",27.2,-22.233,755,75,"","Botswana","SARD",494,1039
"GX-3774","Toutswe",27.2,-22.233,860,105,"","Botswana","SARD",495,1039
"GX-3775","Toutswe",27.2,-22.233,450,95,"","Botswana","SARD",496,1039
"I-11412","Toutswe",27.2,-22.233,750,95,"","Botswana","SARD",497,1039
"I-11413","Toutswe",27.2,-22.233,990,75,"","Botswana","SARD",498,1039
"Pta-7247","Tshiendeulu",30.15,-22.833,480,40,"charcoal","South Africa","SARD",499,1045
"Pta-7249","Tshiendeulu",30.15,-22.833,320,40,"wood","South Africa","SARD",500,1045
"Pta-7251","Tshiendeulu",30.15,-22.833,440,40,"charcoal","South Africa","SARD",501,1045
"Pta-7252","Tshiendeulu",30.15,-22.833,500,40,"charcoal","South Africa","SARD",502,1045
"Pta-7429","Tshiendeulu",30.15,-22.833,350,50,"charcoal","South Africa","SARD",503,1045
"Pta-7430","Tshiendeulu",30.15,-22.833,630,50,"charcoal","South Africa","SARD",504,1045
"Pta-7554","Tshiendeulu",30.15,-22.833,350,20,"charcoal","South Africa","SARD",505,1045
"Pta-7580","Tshiendeulu",30.15,-22.833,350,40,"charcoal","South Africa","SARD",506,1045
"Pta-7587","Tshiendeulu",30.15,-22.833,300,40,"wood","South Africa","SARD",507,1045
"Pta-7657","Tshiendeulu",30.15,-22.833,360,40,"charcoal","South Africa","SARD",508,1045
"Pta-7663","Tshiendeulu",30.15,-22.833,350,50,"charcoal","South Africa","SARD",509,1045
"Pta-8969","Tshobwane",29.559,-22.116,790,60,"","Zimbabwe","SARD",510,1046
"Pta-9000","Tshobwane",29.559,-22.116,890,60,"","Zimbabwe","SARD",511,1046
"Pta-899","Tsindi Ruins (Lekkerwater Ruins)",31.71,-18.1,810,50,"charcoal","Zimbabwe","SARD",512,1050
"Pta-900","Tsindi Ruins (Lekkerwater Ruins)",31.71,-18.1,560,50,"charcoal","Zimbabwe","SARD",513,1050
"Pta-903","Tsindi Ruins (Lekkerwater Ruins)",31.71,-18.1,620,50,"charcoal","Zimbabwe","SARD",514,1050
"SR-108","Tsindi Ruins (Lekkerwater Ruins)",31.71,-18.1,560,120,"charcoal","Zimbabwe","SARD",515,1050
"SR-109","Tsindi Ruins (Lekkerwater Ruins)",31.71,-18.1,650,120,"charcoal","Zimbabwe","SARD",516,1050
"SR-124","Tsindi Ruins (Lekkerwater Ruins)",31.71,-18.1,440,90,"charcoal","Zimbabwe","SARD",517,1050
"SR-170","Tsindi Ruins (Lekkerwater Ruins)",31.71,-18.1,1040,90,"charcoal","Zimbabwe","SARD",518,1050
"SR-181","Tsindi Ruins (Lekkerwater Ruins)",31.71,-18.1,835,95,"charcoal","Zimbabwe","SARD",519,1050
"SR-182","Tsindi Ruins (Lekkerwater Ruins)",31.71,-18.1,370,90,"charcoal","Zimbabwe","SARD",520,1050
"SR-184","Tsindi Ruins (Lekkerwater Ruins)",31.71,-18.1,365,105,"charcoal","Zimbabwe","SARD",521,1050
"SR-194","Tsindi Ruins (Lekkerwater Ruins)",31.71,-18.1,705,65,"charcoal","Zimbabwe","SARD",522,1050
"Y-1323B","Uitkomst Cave",27.618,-25.884,300,80,"wood","South Africa","SARD",523,1059
"St-9836","University Campus",32.6,-25.95,1775,85,"charcoal","Mozambique","SARD",524,1064
"St-9837","University Campus",32.6,-25.95,1355,100,"charcoal","Mozambique","SARD",525,1064
"St-9838","University Campus",32.6,-25.95,1590,75,"charcoal","Mozambique","SARD",526,1064
"Beta-230592","Vlakplaas 128",22.967,-28.55,980,40,"plant remains","South Africa","SARD",527,1072
"Pta-7534","Wonderboom",26.18,-24.77,300,50,"charcoal","South Africa","SARD",528,1087
"Pta-4094","Wosi",31.031,-28.907,1290,50,"charcoal","South Africa","SARD",529,1088
"Pta-4095","Wosi",31.031,-28.907,1270,60,"charcoal","South Africa","SARD",530,1088
