"labCode","siteName","long","lat","c14date","c14std","material","country","dataorigin","ID","siteID"
"GX-4588-A","Naivasha Crescent Island II",36.3986537,-0.763923789,2405,150,"Bone/tooth apatite","Kenya","Wanyika",812,509
"GX-4589-A","Naivasha Crescent Island II",36.3986537,-0.763923789,2030,140,"Bone/tooth collagen","Kenya","Wanyika",813,509
"GX-4589-G","Naivasha Crescent Island II",36.3986537,-0.763923789,2660,160,"Bone/tooth collagen","Kenya","Wanyika",814,509
"GX-4586-A","Naivasha Crescent Island II",36.3986537,-0.763923789,2215,120,"Bone/tooth apatite","Kenya","Wanyika",815,509
"GX-4586-G","Naivasha Crescent Island II",36.3986537,-0.763923789,2535,140,"Bone/tooth collagen","Kenya","Wanyika",816,509
"GX-4587-G","Naivasha Crescent Island II",36.3986537,-0.763923789,2795,155,"Bone/tooth collagen","Kenya","Wanyika",817,509
"GX-4587-A","Naivasha Crescent Island II",36.3986537,-0.763923789,1835,150,"Bone/tooth apatite","Kenya","Wanyika",818,509
"N-1924","Naivasha Crescent Island I",36.3986537,-0.763923789,1300,80,"Charcoal","Kenya","Wanyika",819,508
"GX-3540","Naivasha Crescent Island I",36.3986537,-0.763923789,1814,180,"Charcoal","Kenya","Wanyika",820,508
"GX-4319-C","Naivasha Causeway",36.3986537,-0.763923789,895,105,"Bone/tooth collagen","Kenya","Wanyika",821,507
"GX-4319-A","Naivasha Causeway",36.3986537,-0.763923789,2045,125,"Bone/tooth apatite","Kenya","Wanyika",822,507
"GX-5639-A","Naivasha Causeway",36.3986537,-0.763923789,2380,140,"Bone/tooth apatite","Kenya","Wanyika",823,507
"GX-4583-G","Naivasha Railway RS",36.43527937,-0.766212294,2000,135,"Bone/tooth collagen","Kenya","Wanyika",824,510
"PSUAMS-4744","Naivasha Burial",36.41,-0.663,2235,20,"Bone/tooth collagen","Kenya","Wanyika",825,506
"PSUAMS-4784","Naivasha Burial",36.41,-0.663,2400,20,"Bone/tooth collagen","Kenya","Wanyika",826,506
"PSUAMS-4720","Naivasha Burial",36.41,-0.663,2320,20,"Bone/tooth collagen","Kenya","Wanyika",827,506
"PSUAMS-4789","Naivasha Burial",36.41,-0.663,2255,20,"Bone/tooth collagen","Kenya","Wanyika",828,506
"PSUAMS-4724","Naivasha Burial",36.41,-0.663,2310,15,"Bone/tooth collagen","Kenya","Wanyika",829,506
"PSUAMS-4940","Ol Kalou",36.4,-0.3,1800,20,"Bone/tooth collagen","Kenya","Wanyika",830,558
"PSUAMS-4982","Prettejohn's Gully",36.106,-0.545,3670,20,"Bone/tooth collagen","Kenya","Wanyika",831,586
"PSUAMS-4983","Prettejohn's Gully",36.106,-0.545,3640,20,"Bone/tooth collagen","Kenya","Wanyika",832,586
"GX-4309","Masai Gorge RS",36.31087056,-0.681537284,405,120,"Charcoal","Kenya","Wanyika",833,408
"GX-4310","Masai Gorge RS",36.31087056,-0.681537284,1025,130,"Charcoal","Kenya","Wanyika",834,408
"GX-4312","Masai Gorge RS",36.31087056,-0.681537284,1545,135,"Charcoal","Kenya","Wanyika",835,408
"GX-4311-C","Masai Gorge RS",36.31087056,-0.681537284,1560,135,"Bone/tooth collagen","Kenya","Wanyika",836,408
"GX-5344","Masai Gorge RS",36.31087056,-0.681537284,2325,145,"Charcoal","Kenya","Wanyika",837,408
"GX-4345-A","Masai Gorge RS",36.31087056,-0.681537284,2495,150,"Bone/tooth apatite","Kenya","Wanyika",838,408
"GX-4471-A","Masai Gorge RS",36.31087056,-0.681537284,2515,140,"Bone/tooth apatite","Kenya","Wanyika",839,408
"GX-5346","Masai Gorge RS",36.31087056,-0.681537284,2595,135,"Charcoal","Kenya","Wanyika",840,408
"GX-4462-A","Masai Gorge RS",36.31087056,-0.681537284,2865,150,"Bone/tooth apatite","Kenya","Wanyika",841,408
"MAMS-57890","Kapsoo Hill RS",35.347243,0.862022,2477,24,"Charcoal","Kenya","Wanyika",842,250
"MAMS-57888","Kapsoo Hill RS",35.347243,0.862022,2113,24,"Charcoal","Kenya","Wanyika",843,250
"PSUAMS-12859","Kapsoo Hill RS",35.347243,0.862022,2200,20,"Charcoal","Kenya","Wanyika",844,250
"GX-4463-G","Ndabibi",36.28549334,-0.692979949,1255,125,"Bone/tooth collagen","Kenya","Wanyika",845,522
"GX-4463-A","Ndabibi",36.28549334,-0.692979949,1665,145,"Bone/tooth apatite","Kenya","Wanyika",846,522
"GX-4465-A","Ndabibi",36.28549334,-0.692979949,1815,120,"Bone/tooth apatite","Kenya","Wanyika",847,522
"GX-4465-G","Ndabibi",36.28549334,-0.692979949,2225,155,"Bone/tooth collagen","Kenya","Wanyika",848,522
"GX-4464-G","Ndabibi",36.28549334,-0.692979949,1415,150,"Bone/tooth collagen","Kenya","Wanyika",849,522
"GX-4464-A","Ndabibi",36.28549334,-0.692979949,410,110,"Bone/tooth apatite","Kenya","Wanyika",850,522
"GX-4381","Akira",36.28549334,-0.692979949,445,120,"Charcoal","Kenya","Wanyika",851,7
"GX-4382-G","Akira",36.28549334,-0.692979949,485,135,"Bone/tooth collagen","Kenya","Wanyika",852,7
"GX-4386-G","Akira",36.35568542,-0.993940864,1965,140,"Bone/tooth collagen","Kenya","Wanyika",853,7
"GX-4386-A","Akira",36.35568542,-0.993940864,1440,120,"Bone/tooth apatite","Kenya","Wanyika",854,7
"GX-4384","Akira",36.35568542,-0.993940864,1255,140,"Charcoal","Kenya","Wanyika",855,7
"GX-4385-G","Akira",36.35568542,-0.993940864,1775,115,"Bone/tooth collagen","Kenya","Wanyika",856,7
"GX-4383-A","Akira",36.35568542,-0.993940864,1090,150,"Bone/tooth apatite","Kenya","Wanyika",857,7
"GX-4420-A","Salasun",36.40058758,-1.069671262,1185,140,"Bone/tooth apatite","Kenya","Wanyika",858,608
"GX-4421-A","Salasun",36.40058758,-1.069671262,2680,150,"Bone/tooth apatite","Kenya","Wanyika",859,608
"GX-4421-G","Salasun",36.40058758,-1.069671262,1315,135,"Bone/tooth collagen","Kenya","Wanyika",860,608
"GX-4468-A","Salasun",36.40058758,-1.069671262,2990,170,"Bone/tooth apatite","Kenya","Wanyika",861,608
"GX-4468-G","Salasun",36.40058758,-1.069671262,1110,115,"Bone/tooth collagen","Kenya","Wanyika",862,608
"N-703","Narosura",36.0981818,-1.753068871,2640,115,"Charcoal","Kenya","Wanyika",863,518
"N-701","Narosura",36.0981818,-1.753068871,2660,115,"Charcoal","Kenya","Wanyika",864,518
"N-700","Narosura",36.0981818,-1.753068871,2360,110,"Charcoal","Kenya","Wanyika",865,518
"N-702","Narosura",36.0981818,-1.753068871,2760,115,"Charcoal","Kenya","Wanyika",866,518
"N-496","Narosura",36.0981818,-1.753068871,2260,110,"Bone/tooth collagen","Kenya","Wanyika",867,518
"GX-5772-A","Lukenya",37.0419467,-1.4465757,1840,140,"Bone/tooth apatite","Kenya","Wanyika",868,359
"GX-5774-A","Lukenya",37.0419467,-1.4465757,1930,175,"Bone/tooth apatite","Kenya","Wanyika",869,359
"GX-5774-G","Lukenya",37.0419467,-1.4465757,2115,130,"Bone/tooth collagen","Kenya","Wanyika",870,359
"UCLA-1709D","Lukenya",37.0419467,-1.4465757,1490,131,"Bone/tooth collagen","Kenya","Wanyika",871,359
"UCLA-1709C","Lukenya",37.0419467,-1.4465757,2311,127,"Bone/tooth collagen","Kenya","Wanyika",872,359
"N-1076","Lukenya",37.0419467,-1.4465757,1307,122,"Charcoal","Kenya","Wanyika",873,359
"GX-6754","Lukenya",37.0419467,-1.4465757,4145,240,"Bone/tooth apatite","Kenya","Wanyika",874,359
"GX-7416b","Lukenya",37.0419467,-1.4465757,4200,155,"Bone/tooth collagen","Kenya","Wanyika",875,359
"GX-7417b","Lukenya",37.0419467,-1.4465757,4490,160,"Sediment","Kenya","Wanyika",876,359
"GX-4506-G","Lukenya",37.0419467,-1.4465757,1250,115,"Bone/tooth collagen","Kenya","Wanyika",877,359
"GX-4506-A","Lukenya",37.0419467,-1.4465757,1240,145,"Bone/tooth apatite","Kenya","Wanyika",878,359
"GX-3539","Lukenya",37.0419467,-1.4465757,1804,119,"Bone/tooth collagen","Kenya","Wanyika",879,359
"N-1827","Lukenya",37.0419467,-1.4465757,1501,170,"Bone/tooth collagen","Kenya","Wanyika",880,359
"N-1884","Lukenya",37.0419467,-1.4465757,1891,133,"Bone/tooth collagen","Kenya","Wanyika",881,359
"GX-4160-A","Lukenya",37.0419467,-1.4465757,2085,135,"Bone/tooth apatite","Kenya","Wanyika",882,359
"GX-4160-C","Lukenya",37.0419467,-1.4465757,1710,135,"Bone/tooth collagen","Kenya","Wanyika",883,359
"GX-5138","Lukenya",37.0419467,-1.4465757,2415,155,"Charcoal","Kenya","Wanyika",884,359
"GX-4507-A","Lukenya",37.0419467,-1.4465757,2030,125,"Bone/tooth apatite","Kenya","Wanyika",885,359
"GX-4507-G","Lukenya",37.0419467,-1.4465757,1775,150,"Bone/tooth collagen","Kenya","Wanyika",886,359
"GX-5348","Lukenya",37.0419467,-1.4465757,3290,145,"Charcoal","Kenya","Wanyika",887,359
"GX-5638-A","Lukenya",37.0419467,-1.4465757,1820,200,"Bone/tooth apatite","Kenya","Wanyika",888,359
"GX-5638-G","Lukenya",37.0419467,-1.4465757,2070,155,"Bone/tooth collagen","Kenya","Wanyika",889,359
"GX-4161-A","Lukenya",37.0419467,-1.4465757,1340,145,"Bone/tooth apatite","Kenya","Wanyika",890,359
"GX-4161-C","Lukenya",37.0419467,-1.4465757,970,130,"Bone/tooth collagen","Kenya","Wanyika",891,359
"GX-5347-G","Lukenya",37.0419467,-1.4465757,1810,135,"Bone/tooth collagen","Kenya","Wanyika",892,359
"GX-5347-A","Lukenya",37.0419467,-1.4465757,1600,130,"Bone/tooth apatite","Kenya","Wanyika",893,359
"GX-5692-A","Lukenya",37.0419467,-1.4465757,1855,180,"Bone/tooth apatite","Kenya","Wanyika",894,359
"GX-5692-G","Lukenya",37.0419467,-1.4465757,2050,115,"Bone/tooth collagen","Kenya","Wanyika",895,359
"GX-7414A","Lukenya",37.0419467,-1.4465757,2045,125,"Bone/tooth collagen","Kenya","Wanyika",896,359
"GX-7414G","Lukenya",37.0419467,-1.4465757,2295,135,"Bone/tooth collagen","Kenya","Wanyika",897,359
"OxA-37356","Lukenya",37.0419467,-1.4465757,3340,23,"Bone/tooth collagen","Kenya","Wanyika",898,359
"OxA-37357","Lukenya",37.0419467,-1.4465757,3296,25,"Bone/tooth collagen","Kenya","Wanyika",899,359
"OxA-37358","Lukenya",37.0419467,-1.4465757,3359,23,"Bone/tooth collagen","Kenya","Wanyika",900,359
"ECHo-2991","Lukenya",37.0419467,-1.4465757,2257,29,"Bone/tooth collagen","Kenya","Wanyika",901,359
"ECHo-2992","Lukenya",37.0419467,-1.4465757,2133,30,"Bone/tooth collagen","Kenya","Wanyika",902,359
"ECHo-2994","Lukenya",37.0419467,-1.4465757,2226,29,"Bone/tooth collagen","Kenya","Wanyika",903,359
"N-1316","Chyulu Hills",37.5,-2.35,985,75,"Charcoal","Kenya","Wanyika",904,123
"N-1317","Chyulu Hills",37.5,-2.35,1520,75,"Charcoal","Kenya","Wanyika",905,123
"N-290","Chyulu Hills",37.5,-2.35,435,105,"Charcoal","Kenya","Wanyika",906,123
"HEL-222","Gatung'ang'a",37.0315,-0.2448,810,130,"Charcoal","Kenya","Wanyika",907,175
"HEL-223","Gatung'ang'a",37.0315,-0.2448,820,130,"Charcoal","Kenya","Wanyika",908,175
"HEL-224","Gatung'ang'a",37.0315,-0.2448,850,150,"Charcoal","Kenya","Wanyika",909,175
"HEL-225","Gatung'ang'a",37.0315,-0.2448,690,100,"Charcoal","Kenya","Wanyika",910,175
"HEL-226","Gatung'ang'a",37.0315,-0.2448,600,80,"Charcoal","Kenya","Wanyika",911,175
"GX-8532","Lemek North-East",35.5805451,-1.676888804,2225,140,"Charcoal","Kenya","Wanyika",912,327
"334-25A","Lemek North-East",35.5805451,-1.676888804,2506,70,"Obsidian","Kenya","Wanyika",913,327
"334-25B","Lemek North-East",35.5805451,-1.676888804,2566,78,"Obsidian","Kenya","Wanyika",914,327
"334-21","Lemek West",35.54552618,-1.689800748,2172,86,"Obsidian","Kenya","Wanyika",915,329
"334-22","Lemek West",35.54552618,-1.689800748,1756,46,"Obsidian","Kenya","Wanyika",916,329
"292-4","Lemek North-West",35.51050726,-1.65466805,2636,56,"Obsidian","Kenya","Wanyika",917,328
"292-5","Lemek North-West",35.51050726,-1.65466805,2653,71,"Obsidian","Kenya","Wanyika",918,328
"GX-8534","Ngamuriak",35.47980846,-1.577577587,1940,140,"Charcoal","Kenya","Wanyika",919,530
"GX-8533","Ngamuriak",35.47980846,-1.577577587,2135,140,"Charcoal","Kenya","Wanyika",920,530
"334-1019","Ngamuriak",35.47980846,-1.577577587,2038,78,"Obsidian","Kenya","Wanyika",921,530
"334-1032","Ngamuriak",35.47980846,-1.577577587,2076,81,"Obsidian","Kenya","Wanyika",922,530
"411-10","Ngamuriak",35.47980846,-1.577577587,1764,62,"Obsidian","Kenya","Wanyika",923,530
"411-5","Ngamuriak",35.47980846,-1.577577587,1661,141,"Obsidian","Kenya","Wanyika",924,530
"411-6","Ngamuriak",35.47980846,-1.577577587,1540,51,"Obsidian","Kenya","Wanyika",925,530
"411-7","Ngamuriak",35.47980846,-1.577577587,1783,99,"Obsidian","Kenya","Wanyika",926,530
"411-8","Ngamuriak",35.47980846,-1.577577587,1952,72,"Obsidian","Kenya","Wanyika",927,530
"411-9","Ngamuriak",35.47980846,-1.577577587,2927,74,"Obsidian","Kenya","Wanyika",928,530
"GX-3705","North Horr I",37.070624,3.321682,4405,130,"Eggshell","Kenya","Wanyika",929,542
"GX-3706","North Horr I",37.070624,3.321682,3330,130,"Eggshell","Kenya","Wanyika",930,542
"GX-3707","North Horr II",37.070624,3.321682,1525,155,"Eggshell","Kenya","Wanyika",931,543
"GX-3708","North Horr II",37.070624,3.321682,748,140,"Eggshell","Kenya","Wanyika",932,543
"GX-7396A","Kokurmatakore",37.38893382,3.122552904,960,190,"Bone/tooth apatite","Kenya","Wanyika",933,290
"GX-7397","Kokurmatakore",37.38893382,3.122552904,1110,155,"Non-charcoal plant part","Kenya","Wanyika",934,290
"GX-7421A","Kokurmatakore",37.38893382,3.122552904,3460,155,"Bone/tooth apatite","Kenya","Wanyika",935,290
"GX-7420A","Kokurmatakore",37.38893382,3.122552904,585,115,"Bone/tooth apatite","Kenya","Wanyika",936,290
"GX-7422A","Kokurmatakore",37.38893382,3.122552904,510,115,"Bone/tooth apatite","Kenya","Wanyika",937,290
"UCLA-2124G","Lopoy",36.06886672,3.187646068,870,80,"Charcoal","Kenya","Wanyika",938,351
"UCLA-2124J","Lopoy",36.06886672,3.187646068,950,80,"Bone/tooth?","Kenya","Wanyika",939,351
"UCLA-2124H","Lopoy",36.06886672,3.187646068,1100,80,"Sediment","Kenya","Wanyika",940,351
"GX-5041","Lopoy",36.06886672,3.187646068,1375,125,"Charcoal","Kenya","Wanyika",941,351
"UCLA-2124K","Apeget I",35.90950763,3.416147941,1800,300,"Charcoal","Kenya","Wanyika",942,60
"UCLA-2124L","Apeget II",35.91869152,3.385074773,2210,60,"Charcoal","Kenya","Wanyika",943,61
"UCLA-2124M","Aipa",35.93694479,3.163879088,5420,80,"Sediment","Kenya","Wanyika",944,6
"GX-5042-A","Namoratunga",35.86908794,3.522434233,2285,165,"Bone/tooth apatite","Kenya","Wanyika",945,515
"UCLA-21240","Namoratunga",35.86908794,3.522434233,1200,100,"Bone/tooth apatite","Kenya","Wanyika",946,515
"N-909","Turkwell Scheme",36.11224158,3.116636755,1500,100,"Charcoal","Kenya","Wanyika",947,677
"Y-1395","Muringa",35.460616,0.835246,300,80,"Charcoal","Kenya","Wanyika",948,478
"Y-1396","Muringa",35.460616,0.835246,300,80,"Charcoal","Kenya","Wanyika",949,478
"UCLA-1234","Prospect Farm",36.17439367,-0.617582919,2690,80,"Charcoal","Kenya","Wanyika",950,588
"N-651","Prospect Farm",36.17439367,-0.617582919,2910,110,"Charcoal","Kenya","Wanyika",951,588
"13334","Prospect Farm",36.17439367,-0.617582919,2840,161,"Obsidian","Kenya","Wanyika",952,588
"13335","Prospect Farm",36.17439367,-0.617582919,3124,245,"Obsidian","Kenya","Wanyika",953,588
"13336","Prospect Farm",36.17439367,-0.617582919,3102,177,"Obsidian","Kenya","Wanyika",954,588
"13337","Prospect Farm",36.17439367,-0.617582919,3279,205,"Obsidian","Kenya","Wanyika",955,588
"13338","Prospect Farm",36.17439367,-0.617582919,2930,64,"Obsidian","Kenya","Wanyika",956,588
"13339","Prospect Farm",36.17439367,-0.617582919,2994,86,"Obsidian","Kenya","Wanyika",957,588
"13340","Prospect Farm",36.17439367,-0.617582919,2951,107,"Obsidian","Kenya","Wanyika",958,588
"13358","Prospect Farm",36.17439367,-0.617582919,3257,250,"Obsidian","Kenya","Wanyika",959,588
"13341","Prospect Farm",36.17439367,-0.617582919,3059,154,"Obsidian","Kenya","Wanyika",960,588
"13342","Prospect Farm",36.17439367,-0.617582919,3080,177,"Obsidian","Kenya","Wanyika",961,588
"13359","Prospect Farm",36.17439367,-0.617582919,3168,133,"Obsidian","Kenya","Wanyika",962,588
"13343","Prospect Farm",36.17439367,-0.617582919,3015,175,"Obsidian","Kenya","Wanyika",963,588
"13344","Prospect Farm",36.17439367,-0.617582919,3168,133,"Obsidian","Kenya","Wanyika",964,588
"13345","Prospect Farm",36.17439367,-0.617582919,2815,204,"Obsidian","Kenya","Wanyika",965,588
"13346","Prospect Farm",36.17439367,-0.617582919,3146,133,"Obsidian","Kenya","Wanyika",966,588
"13354","Prospect Farm",36.17439367,-0.617582919,2578,80,"Obsidian","Kenya","Wanyika",967,588
"13352","Prospect Farm",36.17439367,-0.617582919,2562,129,"Obsidian","Kenya","Wanyika",968,588
"N-653","Keringet Cave",35.39204875,-0.632200119,2910,115,"Charcoal","Kenya","Wanyika",969,262
"N-654","Keringet Cave",35.39204875,-0.632200119,2430,110,"Charcoal","Kenya","Wanyika",970,262
"N-655","Keringet Cave",35.39204875,-0.632200119,2050,110,"Charcoal","Kenya","Wanyika",971,262
"PSUAMS-4943","Keringet Cave",35.39204875,-0.632200119,1585,15,"Bone/tooth collagen","Kenya","Wanyika",972,262
"PSUAMS-4716","Keringet Cave",35.39204875,-0.632200119,2465,20,"Bone/tooth collagen","Kenya","Wanyika",973,262
"GX-4715","Lion Hill",36.13268485,-0.374375497,1850,130,"Charcoal","Kenya","Wanyika",974,348
"Beta-85544","Shulumai RS",37.24726402,0.475756212,1100,90,"Charred organic remains","Kenya","Wanyika",975,626
"ISGS-2323","Eburu Station Lava Tube Cave",36.20892886,-0.601279701,2090,70,"Charcoal","Kenya","Wanyika",976,149
"ISGS-2967","Eburu Station Lava Tube Cave",36.20892886,-0.601279701,3570,70,"Charcoal","Kenya","Wanyika",977,149
"ISGS-2322","Eburu Station Lava Tube Cave",36.20892886,-0.601279701,3000,70,"Charcoal","Kenya","Wanyika",978,149
"ISGS-2321","Ol Tepesi RS",36.21861728,-0.685186096,1390,70,"Charcoal","Kenya","Wanyika",979,560
"ISGS-2389","Ol Tepesi RS",36.21861728,-0.685186096,3120,70,"Charcoal","Kenya","Wanyika",980,560
"ISGS-2318","Ol Tepesi RS",36.21861728,-0.685186096,4560,80,"Charcoal","Kenya","Wanyika",981,560
"GX-9949","Enkapune ya Sauli",35.122,-0.756,595,130,"Charcoal","Kenya","Wanyika",982,161
"GX-9950","Enkapune ya Sauli",35.122,-0.756,1480,160,"Charcoal","Kenya","Wanyika",983,161
"GX-9951","Enkapune ya Sauli",35.122,-0.756,2040,160,"Charcoal","Kenya","Wanyika",984,161
"GX-8029G","Pickford's Site",36.51,-1.142,1770,190,"Bone/tooth collagen","Kenya","Wanyika",985,582
"GX-8029A","Pickford's Site",36.51,-1.142,4430,165,"Bone/tooth apatite","Kenya","Wanyika",986,582
"GX-8027G","Pickford's Site",36.51,-1.142,2025,135,"Bone/tooth collagen","Kenya","Wanyika",987,582
"GX-8027A","Pickford's Site",36.51,-1.142,1815,120,"Bone/tooth apatite","Kenya","Wanyika",988,582
"PSUAMS-4942","Kasiole 2 Burial",35.939,-1.326,1110,15,"Bone/tooth collagen","Kenya","Wanyika",989,254
"PSUAMS-4939","Laikipia Burial",36.893,0.38,635,15,"Bone/tooth collagen","Kenya","Wanyika",990,313
"PSUAMS-4624","Naishi RS",36.081,-0.458,2470,15,"Bone/tooth collagen","Kenya","Wanyika",991,505
"PSUAMS-4715","Naishi RS",36.081,-0.458,2550,15,"Bone/tooth collagen","Kenya","Wanyika",992,505
"Ua-54987","Oltioki",36.10708,0.49592,1536,31,"Charcoal","Kenya","Wanyika",993,576
"Ua-55594","Oltioki",36.10708,0.49592,1609,27,"Charcoal","Kenya","Wanyika",994,576
"Ua-55595","Sokotei 1",36.09855,0.52795,3120,29,"Charcoal","Kenya","Wanyika",995,639
"Ua-55596","Sokotei 1",36.09855,0.52795,3107,29,"Charcoal","Kenya","Wanyika",996,639
"OxA-18869","Wei wei Valley",35.471066,1.37923,386,24,"Charcoal","Kenya","Wanyika",997,696
"OxA-18870","Wei wei Valley",35.471066,1.37923,4924,30,"Charcoal","Kenya","Wanyika",998,696
"OxA-18871","Wei wei Valley",35.471066,1.37923,277,23,"Charcoal","Kenya","Wanyika",999,696
"OxA-18873","Wei wei Valley",35.471066,1.37923,248,23,"Charcoal","Kenya","Wanyika",1000,696
"UIC-2718","Porr",36.5865622,2.916662952,2555,175,"Sediment","Kenya","Wanyika",1001,585
"ISGS-A-1341","Porr",36.5865622,2.916662952,2575,20,"Eggshell","Kenya","Wanyika",1002,585
"GX-4345","Lowasera",36.70697119,2.939308904,2520,150,"Bone/tooth apatite","Kenya","Wanyika",1003,355
"GX-4347","Lowasera",36.70697119,2.939308904,3070,135,"Bone/tooth apatite","Kenya","Wanyika",1004,355
"GX-4348","Lowasera",36.70697119,2.939308904,3920,120,"Bone/tooth apatite","Kenya","Wanyika",1005,355
"GX-4349","Lowasera",36.70697119,2.939308904,4410,110,"Bone/tooth apatite","Kenya","Wanyika",1006,355
"UIC-1038","Kahinju",38.55,-3.02,5960,480,"Sediment","Kenya","Wanyika",1007,232
"UIC-1036","Kahinju",38.55,-3.02,5160,410,"Sediment","Kenya","Wanyika",1008,232
"UIC-1037","Kahinju",38.55,-3.02,4970,400,"Sediment","Kenya","Wanyika",1009,232
"UIC-1068","Kahinju",38.55,-3.02,3870,330,"Sediment","Kenya","Wanyika",1010,232
"AA-51444","Kahinju",38.55,-3.02,3423,55,"Charcoal","Kenya","Wanyika",1011,232
"AA-51443","Kahinju",38.55,-3.02,2987,57,"Charcoal","Kenya","Wanyika",1012,232
"AA-51445","Kahinju",38.55,-3.02,2973,52,"Charcoal","Kenya","Wanyika",1013,232
"UIC-1035","Kahinju",38.55,-3.02,3200,260,"Sediment","Kenya","Wanyika",1014,232
"UIC-1007","Kahinju",38.55,-3.02,3160,280,"Sediment","Kenya","Wanyika",1015,232
"UIC-944","Kahinju",38.55,-3.02,3000,260,"Sediment","Kenya","Wanyika",1016,232
"AA-51442","Kahinju",38.55,-3.02,2527,84,"Charcoal","Kenya","Wanyika",1017,232
"UIC-943","Kahinju",38.55,-3.02,2960,280,"Sediment","Kenya","Wanyika",1018,232
"UIC-1006","Kahinju",38.55,-3.02,940,70,"Sediment","Kenya","Wanyika",1019,232
"UIC-932","Kahinju",38.55,-3.02,4020,320,"Sediment","Kenya","Wanyika",1020,232
"UIC-1008","Kahinju",38.55,-3.02,2300,180,"Sediment","Kenya","Wanyika",1021,232
"UIC-1009","Kahinju",38.55,-3.02,2730,230,"Sediment","Kenya","Wanyika",1022,232
"UIC-1437","Kahinju",38.55,-3.02,2170,170,"Sediment","Kenya","Wanyika",1023,232
"UIC-1071","Kathuva",39.1,-3.04,4830,390,"Sediment","Kenya","Wanyika",1024,255
"UIC-921","Kathuva",39.1,-3.04,3450,290,"Sediment","Kenya","Wanyika",1025,255
"UIC-1070","Kathuva",39.1,-3.04,3600,320,"Sediment","Kenya","Wanyika",1026,255
"UIC-1069","Kathuva",39.1,-3.04,3120,270,"Sediment","Kenya","Wanyika",1027,255
"AA-51449","Kathuva",39.1,-3.04,1671,49,"Charcoal","Kenya","Wanyika",1028,255
"UIC-1153","Kathuva",39.1,-3.04,1720,150,"Sediment","Kenya","Wanyika",1029,255
"AA-51447","Kathuva",39.1,-3.04,1486,39,"Charcoal","Kenya","Wanyika",1030,255
"AA-51448","Kathuva",39.1,-3.04,1526,61,"Charcoal","Kenya","Wanyika",1031,255
